text,sentiment,label
JB m&amp;g be like u may not touch Justin Bieber u may not look at Justin Bieber u may not be present in your photo with Justin Bieber   You may,Neutral,1
@user will you be extending the BO3 Beta to Monday on Xbox and PC like you did with PS4??,Neutral,1
Texans meet back up with Mario Williams this Sunday,Neutral,1
@user I hear that SANZAR have confirmed that it is most wins 1st\u002c the same as Super Rugby. I find the mistake ridiculous.,Negative,0
"""You can't miss Bokampers NEW Thursday Night Football, Giants vs Redskins with insane Food &amp; Drink Specials &amp; Miami Dolphins Ticket Giveaways""",Positive,2
Ready to see Madonna on the 19th,Positive,2
"@user well at least its not Curtis, and he may have made some mistakes bc he's human but with a fanbase as big as his he shouldnt""",Neutral,1
Going home to try and maybe study for the SATs tomorrow,Neutral,1
"Yet it's never the right time to talk gun control. Right, Bobby Jindal?",Neutral,1
We just got our 1st #review on google+  Be the next! #socent,Positive,2
I'm slightly bummed the Foo Fighters are playing Friday night of ACL rather than Sunday. I'm pretty much not gonna care the other 2 days.,Negative,0
"@user will be listening to at work tomorrow. You invoke the name of Seinfeld, I expect greatness.",Positive,2
@user Don't forget to remind the people that Daylight Savings Time ends 2am Sunday. Set you clocks back one hour.,Neutral,1
Still so happy @user won battle of the bands and they get to play on ABC Sunday night. Cannot wait to play with them June 1st.,Positive,2
Ceasefire violations @user The Houthi forces should think about Yemen's tomorrow Saudi Arabia should see peace and #UN to rethink,Negative,0
"@user I understand, you enjoy Ant-Man and assure you it will start on time when you return tomorrow""",Positive,2
#FLEXTHURSDAY !! DIS THURSDAY!!!!!wit @user @user CROWS NEST WE CALLN OUT DA WHOL SOUF KUM KICK it Wit #PINKCITY!\u002c:-),Neutral,1
Saw you like Disney @user @user @user - we'd love to see you at our show tomorrow or Sunday!,Positive,2
Niall mentioned San Diego and that's all you really need to know.,Neutral,1
Good Morning! Who is up with the sun? Starting my morning routine with some Yoga. What do you all do to make it a great day?,Positive,2
Bobby Jindal wants to bring his harm to the entire nation as president he will never be.,Negative,0
"The normal Wednesday trash pick-up has been pushed to Thursday this week due to Labor Day Holiday. So, if you...",Neutral,1
"@user ima just go with Danee tomorrow, thanks tho""",Positive,2
Paper Towns is one of my favorite books and tomorrow I'm going to the movie with one of my favorite people.  @user,Positive,2
This is like the 8th time I've tweeted John Cena about that,Neutral,1
all of calibraska will be out on the 24th im cryinfhedjs im even less ready for this,Neutral,1
I'm so glad we're doing this. I'm so glad we're doing it on Saturday too. ha.  Hannibal isn't leaving my life nope! #Hannibal #EatingThem,Positive,2
"Happy Saturday! Having a good time with the family, we just ate breakfast at IHOP, was delicious.#FCD:-)",Positive,2
Let August &amp; Kendrick get on the same track &amp; watch the world crack!... Slowly,Neutral,1
The new episode will be up on Friday but you can prepare by watching @user dry her pits for free on Amazon Prime.,Positive,2
Last day of Eid is feeling like Sunday before Monday.,Neutral,1
Ronda Rousey gave serial woman-beater Floyd Mayweather a verbal TKO on the ESPYs red carpet Wednesday night.,Positive,2
Come see the David Bowie tribute show I\u2019m in @ King King\u002c H\u2019wood\u002c Nov 4 & 5 (my b\u2019day). 6 singers/dancers\u002c 6 pc band - killin!,Positive,2
A reminder from April as to why the majority of illegal migrants are followers of the barbaric cult of Islam....,Negative,0
@user I'm hoping to win the Apple Watch. I know you draw tomorrow. Please pick my name. #USANAUnited,Positive,2
All stoned with weed march to Jantar Mantar. LOL. Y don't @user volunteer to be hanged instead of Yakub?,Negative,0
The band enjoyed a day of sightseeing in Berlin today. We hope to see you at ROCK IM PARK tomorrow! -PRESET,Positive,2
Bea's album tonight and then Calibraska tomorrow yall know who's gonna get turnt tf up #notanapology #CalibraksaEP,Neutral,1
Hard to believe this is from January - Charlie Hebdo attacks prove critics were right about Islam via tennessean,Negative,0
Memorised the journey to Lucy's tomorrow in case my iPod and iPhone run out of charge on route haha,Positive,2
The sun will still shine over the Metroplex tomorrow. (metaphorically),Neutral,1
#MichiganBasketball #1 overall seed in NIT season tip-off & will host the North regional at Crisler Center beginning November 12th vs. IUPUI,Neutral,1
"""Obviously he's not going to march in the Pride parade in San Francisco,"" says one of these non-Catholic fans....",Negative,0
"""Parkdale students, take a break from homework and head to the Polish Festival! Saturday and Sunday only!""",Neutral,1
K-Rod is just trying to set up Ryan Braun for a walk off grand slam in the 9th. He's all about making his teammates look good. #selfless,Positive,2
Police\u002c protesters clash at Republic Day march in Turkey: On a day marking the 89th anniversary of the founding ...,Negative,0
@user it was really nice to hear from u thanks hope ur enjoying ur time off I'll c u Dec 1st in Binghamton NY,Positive,2
nothing like a little Lady Gaga on a Saturday night... only it's Friday night - my drunk mother,Negative,0
Thinking I'm going to Charleston tomorrow!,Neutral,1
@user I will be coming to Milan from London for the Palermo match so that means I can see them before the match on Saturday then ?,Neutral,1
Erotic Asphyxiation\u002c Evanescence\u002c Strip Clubs and Kaaba have been the topics of my discussions today! Happy Friday?!,Positive,2
@user @user #MTVSTARS Lady Gaga  i love you mother monster,Positive,2
TD Bank We welcome you into #LittleHavana but please do not raze the 1930s bldg on the corner of SW 12th & Calle Ocho. Keep the facade.,Positive,2
When you're about to not go to school to go see Justin.,Positive,2
Floyd Mayweather has just revealed his opponent in his last fight ever on September 12.   Will you watch it?,Neutral,1
Oomf said he going to the fair saturday to make sure i be safe lol he can be sweet !,Positive,2
John Cena throwing Jon Stewart at the WWE is pretty amusing:,Positive,2
Oct 19: Election day; also Harper's last day at work. #elxn42 #cdnpoli,Neutral,1
"@user he was like David Abbott's edgier younger brother.  the Elvis Costello to David Abbott's George Harrison, if i may.""",Positive,2
"Ferguson: Obama says ""there's no excuse"" for violence, says it erred in not sending higher level official to anti-terror march in Paris.",Neutral,1
UK won't be getting the Nokia N9 either: Nokia just announced yesterday that the first and probably the only Mee...,Negative,0
Monday = Lana's single! Tuesday = FINALLY GOING TO COME #FACETOFACE with A! Wednesday = Sam Smith Concert!,Positive,2
@user I knew u in 8th grade and I'm pretty sure it probably had something to do with twilight,Neutral,1
"""Tomorrow's the night! Weekly lesbian discussion group at Gay's the Word, WC1N, 8-9pm, every Wednesday @user",Positive,2
@user keep uribe in. Wright cant throw from 1st to 3rd on the fly. David wright sucks the life out of this team. He's an AVERAGE player.,Negative,0
"""Our first write-in is Saturday, November 3 from 12-2 at Coffee to a Tea, on the first floor in the same building as Mellow Mushroom.""",Neutral,1
@user @user All Mountain naming decisions are delegated to Chuck Norris by the 2nd Amendment,Neutral,1
The Royals are the 2nd team ever to play the two Black and Orange teams in consecutive series (1971 Pirates)  #tdsportsfact #Giants #Royals,Neutral,1
Katy Perry flaunts her incredible cleavage in striking tasselled dress at Broadway show: SHE may have been the...,Positive,2
Excellent piece from Sec. Kerry and and British FM Philip Hammond on the role of women in peace and security:,Positive,2
Ric Flair = Beloved Legend. John Cena = Hated by pure wrestling fans.  Even if he wins the 16th title.They won't be Equal EVER! #SummerSlam,Neutral,1
"""14 feb 2011 - \""""""""Happy Valentine\u2019s Day everybody. I\u2019m going to buy cookies and stuff myself full. -""",Positive,2
definitely going to need Dunkin tomorrow.,Positive,2
Atletico Madrid want to buy Chelsea?s Petr Cech in January [Sunday Star],Neutral,1
"""J.B. Shuck in to pinch hit for Saladino in the 7th. White Sox have runners on 2nd and 3rd, 1 out. They're down 4-3.""",Neutral,1
@user ah right\u002c I\u2019ll have to go for plan B then ha. I suppose with the final deadline being December it\u2019s not too much of a problem,Positive,2
"""Currently sweating more than Brock Lesnar, house feels like the sun""",Negative,0
Aslam _ o _ Alikum every one Happy 3rd day of Eid,Positive,2
LAUREN Goodger may reportedly be in training for the next series of Dancing on Ice\u002c but that doesn\u2019t seem to have stopped her from ha...,Neutral,1
Carlos Marin on fb 16 September 2012 Thanks you Salzburg for such beautiful Il Divo concert yesterday xxx Gracias...,Positive,2
"""Naruto is like crack. I keep saying saying one more episode, until """"Oh look, the sun."""" #NARUTO""",Positive,2
Made a 96 on that paper that was due the Monday after Thanksgiving break!,Neutral,1
@user Vanessa\u002c Emily and I are going to the mall tomorrow. Vanessa still needs her outfit too. Aha,Neutral,1
"""Tbh, I was eating and forgot about TVD and I have OCD when it comes to missing the first part of the show... So...I will wait till tomorrow.""",Neutral,1
"""if they question you about Nov just say Thanksgiving, it's the White House, they'll understand &amp; pardon you AND a turkey #Scandal""",Positive,2
A little country on a Saturday Night with Jason Aldean and Kenny Chesney,Neutral,1
"""Kanye West is a god, you may never speak ill of Kanye.""",Positive,2
"@user close second to the David Wright video for your best work of the week, but hey it's only Tuesday""",Positive,2
Chasing the Northern Lights by Alan Tan. Nice article and photo in yest Straits Times - 30 Oct Page C9.,Positive,2
Raw 1\u002c000: Rock to get a WWE Championship match at the Royal Rumble this January,Neutral,1
"@user Another one to note...Dustin Johnson 8th hole. Hits into bunker off tee, credited with 3pt instead of -2. #AVIS""",Neutral,1
RT @user I went to see Kevin Hart and still can't wait to go see the movie on the 9th!,Positive,2
#nowplaying Linkin Park - Lost in the Echo. I probably haven\u2019t listened to them since the 5th grade but this song is actually pretty good.,Ambivalent,3
@user  The Sun: Paolo Di Canio says beating Aston Villa tonight would be like having sex with Madonna. #legend,Negative,0
Tomorrow\u2019s Monday and I\u2019m looking forward for it. Will be hanging out with an old Shatec friend of mine\u002c Ying. Manhattan and ice-skating. :D,Positive,2
Dana White may as well come out as being a faggot with how much he sucks Ronda Rousey's dick,Negative,0
I love that Thor's cover was inspired by Madvillainy's cover that was inspired by the cover for Madonna's 1st LP.,Positive,2
"""Funky mojos Saturday with the girls, Sunday my birthday, next sat Circoloco then Ibiza!!! Loving life #happydays""",Positive,2
But Tom Brady was going to miss 4 games because of deflated footballs...,Negative,0
"My Bench would be. 6th man Seth Rollins. Chris Jericho. Brock Lesnar. Ric Flair, and.... John Cena... just kidding. NOT CENA. xD",Neutral,1
So what is it about coffee that may protect individuals from such major harms? And if coffee consumption is in...,Neutral,1
@user yeah I loved the 1st film and book. Was disappointed with Jurassic World (but I seem to be in a minority),Negative,0
Jan Hooks: IceCarats Designer Jewelry 14K Madi K Synthetic Garnet (Jan) Dangle Earrings: Explore the IceCarats Design,Neutral,1
@user you do realise that in like 50 years\u002c us Barbz will be sat in a nursing home still wanting the RIM video :((((,Negative,0
twsrc^tfw abc7chicago Doesn't look good for Kane and the Blackhawks,Neutral,1
Gonna be a long day for Dustin Johnson... starts the final round of the #PGAChampionship with a quadruple bogey on the 1st hole.,Neutral,1
